LOCID,LOCDISPLAYID,LOCNAME,LOCTYPE,ISIBG,ISGST,PRODUCTNAME,AMOUNT,FLAG,TYPE,ISHQ
242,003303,Tan Wee Fong Trading,2,True,False,NETS,0.0,CAS,CL,False
242,003303,Tan Wee Fong Trading,2,True,False,Paynow,0.0,CAS,TF,False
242,003303,Tan Wee Fong Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
242,003303,Tan Wee Fong Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
242,003303,Tan Wee Fong Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
243,003501,B.H. Mini Mart,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
243,003501,B.H. Mini Mart,2,True,False,NETS,0.0,CAS,CL,False
243,003501,B.H. Mini Mart,2,True,False,Paynow,0.0,CAS,TF,False
243,003501,B.H. Mini Mart,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
243,003501,B.H. Mini Mart,2,True,False,PaynowQR,0.0,CAS,TF,False
243,003501,B.H. Mini Mart,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
244,003801,Lim Heng Ee,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
244,003801,Lim Heng Ee,2,True,False,NETS,0.0,CAS,CL,False
244,003801,Lim Heng Ee,2,True,False,Paynow,0.0,CAS,TF,False
244,003801,Lim Heng Ee,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
244,003801,Lim Heng Ee,2,True,False,PaynowQR,0.0,CAS,TF,False
244,003801,Lim Heng Ee,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
245,003802,Wanrise,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
245,003802,Wanrise,2,True,False,NETS,0.0,CAS,CL,False
245,003802,Wanrise,2,True,False,Paynow,0.0,CAS,TF,False
245,003802,Wanrise,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
245,003802,Wanrise,2,True,False,PaynowQR,0.0,CAS,TF,False
245,003802,Wanrise,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
246,003803,Li Thoe Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
246,003803,Li Thoe Trading,2,True,False,NETS,0.0,CAS,CL,False
246,003803,Li Thoe Trading,2,True,False,Paynow,0.0,CAS,TF,False
246,003803,Li Thoe Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
246,003803,Li Thoe Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
246,003803,Li Thoe Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
247,003805,Lee Wah TV & Electric Co,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
247,003805,Lee Wah TV & Electric Co,2,True,False,NETS,0.0,CAS,CL,False
247,003805,Lee Wah TV & Electric Co,2,True,False,Paynow,0.0,CAS,TF,False
247,003805,Lee Wah TV & Electric Co,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
247,003805,Lee Wah TV & Electric Co,2,True,False,PaynowQR,0.0,CAS,TF,False
247,003805,Lee Wah TV & Electric Co,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
248,004202,Hock Soon Ann,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
248,004202,Hock Soon Ann,2,True,False,NETS,0.0,CAS,CL,False
248,004202,Hock Soon Ann,2,True,False,Paynow,0.0,CAS,TF,False
248,004202,Hock Soon Ann,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
248,004202,Hock Soon Ann,2,True,False,PaynowQR,0.0,CAS,TF,False
248,004202,Hock Soon Ann,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
249,004401,Tan Boon Tin Agency,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
249,004401,Tan Boon Tin Agency,2,True,False,NETS,0.0,CAS,CL,False
249,004401,Tan Boon Tin Agency,2,True,False,Paynow,0.0,CAS,TF,False
249,004401,Tan Boon Tin Agency,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
249,004401,Tan Boon Tin Agency,2,True,False,PaynowQR,0.0,CAS,TF,False
249,004401,Tan Boon Tin Agency,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
250,004501,Cheng Chew Wah Agency,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
250,004501,Cheng Chew Wah Agency,2,True,False,NETS,0.0,CAS,CL,False
250,004501,Cheng Chew Wah Agency,2,True,False,Paynow,0.0,CAS,TF,False
250,004501,Cheng Chew Wah Agency,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
250,004501,Cheng Chew Wah Agency,2,True,False,PaynowQR,0.0,CAS,TF,False
250,004501,Cheng Chew Wah Agency,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
253,004701,Xie Sheng Departmental Svc Company,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
253,004701,Xie Sheng Departmental Svc Company,2,True,False,NETS,0.0,CAS,CL,False
253,004701,Xie Sheng Departmental Svc Company,2,True,False,Paynow,0.0,CAS,TF,False
253,004701,Xie Sheng Departmental Svc Company,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
253,004701,Xie Sheng Departmental Svc Company,2,True,False,PaynowQR,0.0,CAS,TF,False
253,004701,Xie Sheng Departmental Svc Company,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
254,004702,Nels Store,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
254,004702,Nels Store,2,True,False,NETS,0.0,CAS,CL,False
254,004702,Nels Store,2,True,False,Paynow,0.0,CAS,TF,False
254,004702,Nels Store,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
254,004702,Nels Store,2,True,False,PaynowQR,0.0,CAS,TF,False
254,004702,Nels Store,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
255,004703,AP Minimart Bedok Reservoir,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
255,004703,AP Minimart Bedok Reservoir,2,True,False,NETS,0.0,CAS,CL,False
255,004703,AP Minimart Bedok Reservoir,2,True,False,Paynow,0.0,CAS,TF,False
255,004703,AP Minimart Bedok Reservoir,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
255,004703,AP Minimart Bedok Reservoir,2,True,False,PaynowQR,0.0,CAS,TF,False
255,004703,AP Minimart Bedok Reservoir,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
256,005101,Lauras Gifts,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
256,005101,Lauras Gifts,2,True,False,NETS,0.0,CAS,CL,False
256,005101,Lauras Gifts,2,True,False,Paynow,0.0,CAS,TF,False
256,005101,Lauras Gifts,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
256,005101,Lauras Gifts,2,True,False,PaynowQR,0.0,CAS,TF,False
256,005101,Lauras Gifts,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
257,005103,Chng Siow Eng Agency,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
257,005103,Chng Siow Eng Agency,2,True,False,NETS,0.0,CAS,CL,False
257,005103,Chng Siow Eng Agency,2,True,False,Paynow,0.0,CAS,TF,False
257,005103,Chng Siow Eng Agency,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
257,005103,Chng Siow Eng Agency,2,True,False,PaynowQR,0.0,CAS,TF,False
257,005103,Chng Siow Eng Agency,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
258,005202,Jake Merchandise Associates,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
258,005202,Jake Merchandise Associates,2,True,False,NETS,0.0,CAS,CL,False
258,005202,Jake Merchandise Associates,2,True,False,Paynow,0.0,CAS,TF,False
258,005202,Jake Merchandise Associates,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
258,005202,Jake Merchandise Associates,2,True,False,PaynowQR,0.0,CAS,TF,False
258,005202,Jake Merchandise Associates,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
259,005203,Tampines Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
259,005203,Tampines Trading,2,True,False,NETS,0.0,CAS,CL,False
259,005203,Tampines Trading,2,True,False,Paynow,0.0,CAS,TF,False
259,005203,Tampines Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
259,005203,Tampines Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
259,005203,Tampines Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
260,005206,Lee Eng Trading Store,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
260,005206,Lee Eng Trading Store,2,True,False,NETS,0.0,CAS,CL,False
260,005206,Lee Eng Trading Store,2,True,False,Paynow,0.0,CAS,TF,False
260,005206,Lee Eng Trading Store,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
260,005206,Lee Eng Trading Store,2,True,False,PaynowQR,0.0,CAS,TF,False
260,005206,Lee Eng Trading Store,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,NETS,0.0,CAS,CL,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,Paynow,0.0,CAS,TF,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,PaynowQR,0.0,CAS,TF,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
262,005216,Tampines Trading – Block 824,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
262,005216,Tampines Trading – Block 824,2,True,False,NETS,0.0,CAS,CL,False
262,005216,Tampines Trading – Block 824,2,True,False,Paynow,0.0,CAS,TF,False
262,005216,Tampines Trading – Block 824,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
262,005216,Tampines Trading – Block 824,2,True,False,PaynowQR,0.0,CAS,TF,False
262,005216,Tampines Trading – Block 824,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
263,005301,Fatt Chye Heng Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
263,005301,Fatt Chye Heng Trading,2,True,False,NETS,0.0,CAS,CL,False
263,005301,Fatt Chye Heng Trading,2,True,False,Paynow,0.0,CAS,TF,False
263,005301,Fatt Chye Heng Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
263,005301,Fatt Chye Heng Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
263,005301,Fatt Chye Heng Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
264,005303,Tong Aik Huat,2,True,True,CASHCARD/Flashpay,0.0,CAS,CL,False
264,005303,Tong Aik Huat,2,True,True,NETS,0.0,CAS,CL,False
264,005303,Tong Aik Huat,2,True,True,Paynow,0.0,CAS,TF,False
264,005303,Tong Aik Huat,2,True,True,Paynow [+trans fee],0.0,CAS,CL,False
264,005303,Tong Aik Huat,2,True,True,PaynowQR,0.0,CAS,TF,False
264,005303,Tong Aik Huat,2,True,True,PaynowQR [+trans fee],0.0,CAS,CL,False
265,005304,Seah Geok Eng Agency,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
265,005304,Seah Geok Eng Agency,2,True,False,NETS,0.0,CAS,CL,False
265,005304,Seah Geok Eng Agency,2,True,False,Paynow,0.0,CAS,TF,False
265,005304,Seah Geok Eng Agency,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
265,005304,Seah Geok Eng Agency,2,True,False,PaynowQR,0.0,CAS,TF,False
265,005304,Seah Geok Eng Agency,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
266,005306,Nalayanee Trading Enterprise,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
266,005306,Nalayanee Trading Enterprise,2,True,False,NETS,0.0,CAS,CL,False
266,005306,Nalayanee Trading Enterprise,2,True,False,Paynow,0.0,CAS,TF,False
266,005306,Nalayanee Trading Enterprise,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
266,005306,Nalayanee Trading Enterprise,2,True,False,PaynowQR,0.0,CAS,TF,False
266,005306,Nalayanee Trading Enterprise,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,NETS,0.0,CAS,CL,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,Paynow,0.0,CAS,TF,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,PaynowQR,0.0,CAS,TF,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
269,005501,Chua Hong Kim Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
269,005501,Chua Hong Kim Trading,2,True,False,NETS,0.0,CAS,CL,False
269,005501,Chua Hong Kim Trading,2,True,False,Paynow,0.0,CAS,TF,False
269,005501,Chua Hong Kim Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
269,005501,Chua Hong Kim Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
269,005501,Chua Hong Kim Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
270,005504,Gerk Chwee Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
270,005504,Gerk Chwee Trading,2,True,False,NETS,0.0,CAS,CL,False
270,005504,Gerk Chwee Trading,2,True,False,Paynow,0.0,CAS,TF,False
270,005504,Gerk Chwee Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
270,005504,Gerk Chwee Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
270,005504,Gerk Chwee Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
271,005601,Tuck Lee Long,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
271,005601,Tuck Lee Long,2,True,False,NETS,0.0,CAS,CL,False
271,005601,Tuck Lee Long,2,True,False,Paynow,0.0,CAS,TF,False
271,005601,Tuck Lee Long,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
271,005601,Tuck Lee Long,2,True,False,PaynowQR,0.0,CAS,TF,False
271,005601,Tuck Lee Long,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
272,005602,Seng Yeok Chan Agency,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
272,005602,Seng Yeok Chan Agency,2,True,False,NETS,0.0,CAS,CL,False
272,005602,Seng Yeok Chan Agency,2,True,False,Paynow,0.0,CAS,TF,False
272,005602,Seng Yeok Chan Agency,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
272,005602,Seng Yeok Chan Agency,2,True,False,PaynowQR,0.0,CAS,TF,False
272,005602,Seng Yeok Chan Agency,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
273,005603,Springdale Garments Co,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
273,005603,Springdale Garments Co,2,True,False,NETS,0.0,CAS,CL,False
273,005603,Springdale Garments Co,2,True,False,Paynow,0.0,CAS,TF,False
273,005603,Springdale Garments Co,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
273,005603,Springdale Garments Co,2,True,False,PaynowQR,0.0,CAS,TF,False
273,005603,Springdale Garments Co,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
274,005604,Clifford Gift Shop,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
274,005604,Clifford Gift Shop,2,True,False,NETS,0.0,CAS,CL,False
274,005604,Clifford Gift Shop,2,True,False,Paynow,0.0,CAS,TF,False
274,005604,Clifford Gift Shop,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
274,005604,Clifford Gift Shop,2,True,False,PaynowQR,0.0,CAS,TF,False
274,005604,Clifford Gift Shop,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
275,005610,Ng Nam Thye AMK,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
275,005610,Ng Nam Thye AMK,2,True,False,NETS,0.0,CAS,CL,False
275,005610,Ng Nam Thye AMK,2,True,False,Paynow,0.0,CAS,TF,False
275,005610,Ng Nam Thye AMK,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
275,005610,Ng Nam Thye AMK,2,True,False,PaynowQR,0.0,CAS,TF,False
275,005610,Ng Nam Thye AMK,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
276,005702,Nan Huat Wine Store,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
276,005702,Nan Huat Wine Store,2,True,False,NETS,0.0,CAS,CL,False
276,005702,Nan Huat Wine Store,2,True,False,Paynow,0.0,CAS,TF,False
276,005702,Nan Huat Wine Store,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
276,005702,Nan Huat Wine Store,2,True,False,PaynowQR,0.0,CAS,TF,False
276,005702,Nan Huat Wine Store,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
278,006003,S E Store,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
278,006003,S E Store,2,True,False,NETS,0.0,CAS,CL,False
278,006003,S E Store,2,True,False,Paynow,0.0,CAS,TF,False
278,006003,S E Store,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
278,006003,S E Store,2,True,False,PaynowQR,0.0,CAS,TF,False
278,006003,S E Store,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,NETS,0.0,CAS,CL,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,Paynow,0.0,CAS,TF,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,PaynowQR,0.0,CAS,TF,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
280,006105,Ng Nam Thye Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
280,006105,Ng Nam Thye Trading,2,True,False,NETS,0.0,CAS,CL,False
280,006105,Ng Nam Thye Trading,2,True,False,Paynow,0.0,CAS,TF,False
280,006105,Ng Nam Thye Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
280,006105,Ng Nam Thye Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
280,006105,Ng Nam Thye Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
281,006405,PFG Framing and Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
281,006405,PFG Framing and Trading,2,True,False,NETS,0.0,CAS,CL,False
281,006405,PFG Framing and Trading,2,True,False,Paynow,0.0,CAS,TF,False
281,006405,PFG Framing and Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
281,006405,PFG Framing and Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
281,006405,PFG Framing and Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
282,006501,Tan Ah Leck Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
282,006501,Tan Ah Leck Trading,2,True,False,NETS,0.0,CAS,CL,False
282,006501,Tan Ah Leck Trading,2,True,False,Paynow,0.0,CAS,TF,False
282,006501,Tan Ah Leck Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
282,006501,Tan Ah Leck Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
282,006501,Tan Ah Leck Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
283,006502,Everstream Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
283,006502,Everstream Trading,2,True,False,NETS,0.0,CAS,CL,False
283,006502,Everstream Trading,2,True,False,Paynow,0.0,CAS,TF,False
283,006502,Everstream Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
283,006502,Everstream Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
283,006502,Everstream Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
285,007309,Soh Choo Trading,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
285,007309,Soh Choo Trading,2,True,False,NETS,0.0,CAS,CL,False
285,007309,Soh Choo Trading,2,True,False,Paynow,0.0,CAS,TF,False
285,007309,Soh Choo Trading,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
285,007309,Soh Choo Trading,2,True,False,PaynowQR,0.0,CAS,TF,False
285,007309,Soh Choo Trading,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,NETS,0.0,CAS,CL,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,Paynow,0.0,CAS,TF,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,PaynowQR,0.0,CAS,TF,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
287,008001,Dawn Florist,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
287,008001,Dawn Florist,2,True,False,NETS,0.0,CAS,CL,False
287,008001,Dawn Florist,2,True,False,Paynow,0.0,CAS,TF,False
287,008001,Dawn Florist,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
287,008001,Dawn Florist,2,True,False,PaynowQR,0.0,CAS,TF,False
287,008001,Dawn Florist,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,NETS,0.0,CAS,CL,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,Paynow,0.0,CAS,TF,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,PaynowQR,0.0,CAS,TF,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
289,006810,U Stars Keat Hong,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
289,006810,U Stars Keat Hong,2,True,False,NETS,0.0,CAS,CL,False
289,006810,U Stars Keat Hong,2,True,False,Paynow,0.0,CAS,TF,False
289,006810,U Stars Keat Hong,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
289,006810,U Stars Keat Hong,2,True,False,PaynowQR,0.0,CAS,TF,False
289,006810,U Stars Keat Hong,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
290,006301,Tuas View,2,False,False,CASHCARD/Flashpay,0.0,CAS,CL,False
290,006301,Tuas View,2,False,False,NETS,0.0,CAS,CL,False
290,006301,Tuas View,2,False,False,Paynow,0.0,CAS,TF,False
290,006301,Tuas View,2,False,False,Paynow [+trans fee],0.0,CAS,CL,False
290,006301,Tuas View,2,False,False,PaynowQR,0.0,CAS,TF,False
290,006301,Tuas View,2,False,False,PaynowQR [+trans fee],0.0,CAS,CL,False
291,000403,Kis Store New,2,False,False,CASHCARD/Flashpay,0.0,CAS,CL,False
291,000403,Kis Store New,2,False,False,NETS,0.0,CAS,CL,False
291,000403,Kis Store New,2,False,False,Paynow,0.0,CAS,TF,False
291,000403,Kis Store New,2,False,False,Paynow [+trans fee],0.0,CAS,CL,False
291,000403,Kis Store New,2,False,False,PaynowQR,0.0,CAS,TF,False
291,000403,Kis Store New,2,False,False,PaynowQR [+trans fee],0.0,CAS,CL,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,CASHCARD/Flashpay,0.0,CAS,CL,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,NETS,0.0,CAS,CL,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,Paynow,0.0,CAS,TF,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,Paynow [+trans fee],0.0,CAS,CL,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,PaynowQR,0.0,CAS,TF,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,PaynowQR [+trans fee],0.0,CAS,CL,False
293,001007,Everbright Services,2,False,False,CASHCARD/Flashpay,0.0,CAS,CL,False
293,001007,Everbright Services,2,False,False,NETS,0.0,CAS,CL,False
293,001007,Everbright Services,2,False,False,Paynow,0.0,CAS,TF,False
293,001007,Everbright Services,2,False,False,Paynow [+trans fee],0.0,CAS,CL,False
293,001007,Everbright Services,2,False,False,PaynowQR,0.0,CAS,TF,False
293,001007,Everbright Services,2,False,False,PaynowQR [+trans fee],0.0,CAS,CL,False
